date,visiting,home,visScore,homeScore,visHR,homeHR
20210923,SEA,OAK,6,5,3,2
20210924,LAN,ARI,4,2,1,1
20210924,SLN,CHN,8,5,3,1
20210924,SLN,CHN,12,4,5,1
20210924,WAS,CIN,7,8,2,4
20210924,SFN,COL,7,2,4,0
20210924,NYN,MIL,1,5,0,3
20210924,PIT,PHI,6,8,1,3
20210924,ATL,SDN,4,0,1,0
20210924,SEA,ANA,6,5,1,1
20210924,TEX,BAL,8,5,1,1
20210924,NYA,BOS,8,3,2,1
20210924,CHA,CLE,1,0,1,0
20210924,KCA,DET,3,1,0,0
20210924,TOR,MIN,1,3,1,1
20210924,HOU,OAK,2,14,1,1
20210924,MIA,TBA,0,8,0,0
20210925,LAN,ARI,2,7,2,2
20210925,SLN,CHN,8,5,3,1
20210925,WAS,CIN,6,7,2,1
20210925,SFN,COL,7,2,2,0
20210925,NYN,MIL,1,2,0,0
20210925,PIT,PHI,0,3,0,2
20210925,ATL,SDN,10,8,1,3
20210925,SEA,ANA,1,14,0,1
20210925,TEX,BAL,2,3,2,1
20210925,NYA,BOS,5,3,1,2
20210925,CHA,CLE,0,6,0,2
20210925,KCA,DET,1,5,0,0
20210925,TOR,MIN,6,1,3,0
20210925,HOU,OAK,1,2,1,0
20210925,MIA,TBA,3,7,1,1
20210926,LAN,ARI,3,0,3,0
20210926,SLN,CHN,4,2,2,0
20210926,WAS,CIN,2,9,0,3
20210926,SFN,COL,6,2,1,1
20210926,NYN,MIL,4,8,1,1
20210926,PIT,PHI,6,0,1,0
20210926,ATL,SDN,4,3,1,0
20210926,SEA,ANA,5,1,1,1
20210926,TEX,BAL,7,4,1,2
20210926,NYA,BOS,6,3,1,0
20210926,CHA,CLE,5,2,0,1
20210926,KCA,DET,2,1,0,0
20210926,TOR,MIN,5,2,2,1
20210926,HOU,OAK,3,4,1,0
20210926,MIA,TBA,2,3,1,0
20210927,PIT,CIN,1,13,0,5
20210927,WAS,COL,5,4,0,0
20210927,KCA,CLE,3,8,0,2
20210927,CHA,DET,8,7,2,1
20210927,OAK,SEA,4,13,1,2
20210928,PHI,ATL,1,2,0,0
20210928,WAS,COL,1,3,0,1
20210928,SDN,LAN,1,2,1,0
20210928,MIA,NYN,2,5,1,1
20210928,MIA,NYN,1,2,1,0
20210928,CHN,PIT,6,8,0,1
20210928,ARI,SFN,4,6,1,0
20210928,MIL,SLN,2,6,1,3
20210928,BOS,BAL,2,4,2,1
20210928,CIN,CHA,1,7,1,4
20210928,TBA,HOU,3,4,2,2
20210928,CLE,KCA,4,6,0,2
20210928,DET,MIN,2,3,0,1
20210928,OAK,SEA,2,4,1,1
20210928,ANA,TEX,2,5,1,0
20210928,NYA,TOR,7,2,3,0
20210929,PHI,ATL,2,7,0,0
20210929,WAS,COL,5,10,0,1
20210929,SDN,LAN,9,11,2,6
20210929,MIA,NYN,3,2,0,1
20210929,CHN,PIT,3,2,0,0
20210929,ARI,SFN,0,1,0,0
20210929,MIL,SLN,4,0,2,0
20210929,BOS,BAL,6,0,2,0
20210929,CIN,CHA,1,6,0,2
20210929,TBA,HOU,7,0,2,0
20210929,CLE,KCA,5,10,0,1
20210929,DET,MIN,2,5,0,1
20210929,OAK,SEA,2,4,2,1
20210929,ANA,TEX,7,2,0,0
20210929,NYA,TOR,5,6,0,3
20210930,PHI,ATL,3,5,2,2
20210930,SDN,LAN,3,8,2,5
20210930,MIA,NYN,3,12,1,3
20210930,CHN,PIT,9,0,2,0
20210930,ARI,SFN,4,5,0,1
20210930,MIL,SLN,3,4,1,2
20210930,BOS,BAL,2,6,1,1
20210930,TBA,HOU,2,3,1,1
20210930,CLE,KCA,6,1,0,0
20210930,DET,MIN,10,7,3,4
20210930,ANA,TEX,6,7,0,2
20210930,NYA,TOR,6,2,5,0
20211001,COL,ARI,9,7,2,3
20211001,NYN,ATL,4,3,2,2
20211001,MIL,LAN,6,8,0,3
20211001,PHI,MIA,5,0,2,0
20211001,CIN,PIT,2,9,0,1
20211001,SDN,SFN,0,3,0,1
20211001,CHN,SLN,3,4,1,2
20211001,BOS,WAS,4,2,2,2
20211001,DET,CHA,1,8,0,1
20211001,OAK,HOU,8,6,2,1
20211001,MIN,KCA,6,11,1,1
20211001,TBA,NYA,4,3,1,0
20211001,ANA,SEA,2,1,0,0
20211001,CLE,TEX,9,6,2,3
20211001,BAL,TOR,4,6,2,2
20211002,COL,ARI,2,11,2,0
20211002,NYN,ATL,5,6,1,2
20211002,MIL,LAN,3,8,1,3
20211002,PHI,MIA,1,3,0,1
20211002,CIN,PIT,6,8,2,0
20211002,SDN,SFN,3,2,0,1
20211002,CHN,SLN,6,5,2,1
20211002,BOS,WAS,5,3,2,1
20211002,DET,CHA,4,5,0,1
20211002,OAK,HOU,4,10,0,4
20211002,MIN,KCA,4,0,1,0
20211002,TBA,NYA,12,2,5,1
20211002,ANA,SEA,4,6,2,1
20211002,CLE,TEX,2,7,0,2
20211002,BAL,TOR,1,10,0,5
20211003,COL,ARI,4,5,0,1
20211003,NYN,ATL,0,5,0,1
20211003,MIL,LAN,3,10,0,2
20211003,PHI,MIA,4,5,2,1
20211003,CIN,PIT,6,3,2,1
20211003,SDN,SFN,4,11,0,1
20211003,CHN,SLN,3,2,0,1
20211003,BOS,WAS,7,5,2,0
20211003,DET,CHA,5,2,1,1
20211003,OAK,HOU,6,7,4,4
20211003,MIN,KCA,7,3,2,0
20211003,TBA,NYA,0,1,0,0
20211003,ANA,SEA,7,3,2,0
20211003,CLE,TEX,6,0,1,0
20211003,BAL,TOR,4,12,1,4
